reviews,sentiments,ratings
Really nice product,Terrific purchase,5
"Too Good Device actually.
Looks wise outstanding with orange color is different from other earbuds.
Sound wise good.
very very low weight so comfort wise outstanding.
I loved it with in price range i.e. 1.6k. Everyone must try it.
Thanks Nothing",Brilliant,5
"Value for Money, Just go for it , perfect fitting and ANC also works well at this price point. it is enough and it supports touch control along with Individual buds ANC..

Thanks to Flipkart for an on time delivery 🚚",Brilliant,5
"Sound quality-4.3/5 Never used a tws with that sound quality 👌
Design-4.8/5,build-3.5/5 Didn't like the build quality much but loved the design
Bass-4.5/5 Bass lovers would love it 😀
Battery backup 4.3/5 good battery backup👌
Overall-4.2/5
If you are thinking to buy it then go for it",Good quality product,4
"I bought this one after seeing so many positive reviews , maybe folks have not used other TWS. This is not for music lovers would suggest them to stay away.
These are very loud which is very annoying as there is no balance, bass is also not balanced tried different settings but result is same every time.
Quality seems to be good and I had positive feedback with both cellular and over MSteams calls as well. I am using these for only calls now. For me ANC performance is satisfactory.",Expected a better product - not for music lovers,2
"Honestly Speaking
See if you're music lover and you are listening songs whole day then you should have it. Bass boosted is decent.
Rating ⭐ -
Bass - 9/10 ( if you are searching for more bass then why don't you think you should have speakers!)
Design - 9/10 (unique)
Treble - 9.5/10 (better)
Sound quality - 9.5/10 (better)
Battery 🔋 Backup - 9/10 ( good)
Product Quality - 9.5/10 (decent)
Overall Rating ⭐ - 9/10 (Amazing)
I hope 👆 this review will help you.",Mind-blowing purchase,5
"I got it in one day, sound quality is awesome, build quality is premium,ANC is working perfectly, bass is supper, connecting with my nothing phone 2 is blazing fast.got one firmware update for buds. Battery I have to still check coz I got it last night 11pm.after all you can go for it without any doubt.",Awesome,5
"please don't go with paid promotion and buy this.
very ordinary product and not worth for money.
no return option from flipkart.",Moderate,2
Nice design and sound quality,Wonderful,4
Super ok good,Really Nice,4
"All rounder..
ANC is good..
Sound quality is excellent..
Love it..
Vocal was nice
Mid was nice
Bass is nice.
👌✌️",Good quality product,4
"Bought the CMF buds a month ago, A good quality buds at this price. Its sound quality is impressive.",Pretty good,4
"Noise cancellation is too high
Sound is little low but sound quality is good
Not for those who like loud music.
Quality is very good",Value-for-money,4
"It's a hype, Noise cancellation is not great as claimed, Sound is okay enough which I think you can get with any other brand, size is lil uncomfortable they could have made it more smaller and easy to carry. Hinge is very low quality you will notice slight movement of the hinge even after closing it's not intact...over not up to the mark ...expected alot... Even neck band not great don't go for them.... Don't waste money ....So far I have seen all the neck band but the best design i must say ...
READ MORE",Good,3
"Many options available to customize the sound out like premium earbuds.. the price you giving is totally worthy, look , inhand feel, build and specially sound output is good.",Super!,5
This is perfect!!! And if you have a Nothing Phone... Then it is amazing... Battery backup however is low!!!,Awesome,5
"value for money product
bass is very very good
sound quality very good
very fast conection with nothing phone",Value for money product,5
Very nice product and value for money battery bacup much better,Just wow!,5
Good product worth for money,Best in the market!,5
I really Loved it,Super!,5
Best at this price,Simply awesome,5
Best under 2k,Just wow!,5
"As an audiophile, I've been searching for the perfect earbuds, and these have exceeded my expectations. The 42 dB Active Noise Cancellation is phenomenal, allowing me to fully immerse myself in the incredible sound quality tuned by Dirac. The Transparency Mode is a game-changer, letting me stay aware of my surroundings without taking the earbuds out. The 12.4 mm bio-fibre drivers deliver a robust sound from deep bass to crisp highs, and the battery life is impressive, giving me up to 8 hours ...
READ MORE",Excellent,5
Not bad,Best in the market!,5
"Best in the segment, sound quality is awesome and the noise cancellation is also perfect.the battery also run with you for the whole day even with noise cancellation on.. and the charging time also superfast with nothing charger and connectivity is out of the world special with nothing phone..only draw back sometimes the noise cancellation auto shift to transparent mode ... it's a perfect product. And the design special the orange colour,you will fall in love .",Classy product,5
Bro these are soooo cool,Just wow!,5
"Awesome quality
Excellent sound
Excellent ANC and Transparency
Connects instantly to your device's
Everything is top notch
Value for money product
App user interface is best",Must buy!,5
Product superb design sexy but sound to bad,Highly recommended,5
Worth every rupees....,Worth every penny,5
"Look very Nice
Sound quality best",Great product,5
"This product is not for bass lovers. For a decent mixture of vocal and bass go for this. It gives a premium experience and perfectly fit for ears.

Pros :- premium feel , Quality audio , perfectly fit, touch response very well, superb design.

Cons :- Bass boost mode is just like dummy, Derac mode not upto mark, features are less compare to other competitors.",Classy product,5
"Good one
Noise cancellation and battery charge is awsome.
Sound clarity is also good",Perfect product!,5
Nicely built.. Good sound quality.. ANC with this price range is perfectly decent..,Great product,5
Nice quality and sound,Perfect product!,5
"if you consider its price, then i would say it is value for money.
Sound clarity - Average
Bass - Its Booming, not punchy.
Low lag mode - 120ms is not consider low lag/game mode for today standards.",Good,3
Sound quality is good. But ANC and Transparency mode are worst. It did Nothing as ANC.,Fair,3
Superb sound quality,Nice,3
"Mind-blowing product, looking nice 💯, headset potu paatu ketaley sleeping like baby plz everyone buy this product soo good.",Wonderful,4
The overall audio quality is good but the sound levels re too damn low.,Moderate,4
"I have been using it for regular phone calls and team meetings and in both cases it was great. Audibility is good and noise cancellation works great even when there was my colleagues working in the office. Very rarely people complain about lost comms due to aggressive noise cancellation. If you are considering these earphones because you are in for a decent pair of earphones that are loud enough, good ANC and budget friendly these are for you.",Nice product,4
Satisfactory product but don't expect that this product will be the best for this price range.. decent 🙂,Wonderful,4
"The build quality exceeded my expectations.
And at Rs. 1999 it was a very good deal.
Merges well with my Nothing Phone 1.
Sound output, bass, ANC, volume, etc were also much better than I expected at this price range.",Must buy!,5
"1. Case design very nice....
2. Very good fit on ear...
3. Very good battery backup....
4. Very good sound effect and bass...
5. ANC mode is superb....
6. Call quality is good....
7. Nothing X app connectivity is very good customisation of buds control by using app...
8. Overall all very good product... Thanks to CMF nothing and Flipkart....",Excellent,5
Amazing 😍 i really love it super ANC and sound is great 😃 value for money 💰,Classy product,5
"Build quality issue
Hinge is not perfect,
It has a play that is shown in the video it is moving in side ways,
I don't know whether the play might increase",Not good,2
Don't expect more. Not meet the expectations. Design is only good. Even neckbands have good sounds. If you are a bass lover then don't buy this product,Slightly disappointed,2
"Overall worthy product
But battery backup is not that good
I think play/pause button feature is missing 😕",Decent product,3
Product is most suitable,Perfect product!,5
Very Nice product 🤍✨ Good sound Quality🎧🎶,Simply awesome,5
